time_hr,absorbed_mg,fraction_absorbed,excreted_mg,cp_mg_l,stomach_undissolved_mg,stomach_dissolved_mg,duodenum_undissolved_mg,duodenum_dissolved_mg,jejunum_undissolved_mg,jejunum_dissolved_mg,ileum_undissolved_mg,ileum_dissolved_mg,colon_undissolved_mg,colon_dissolved_mg
0.481,77.37462333408577,0.7737462333408577,0.00016186023609091778,5.360308021818356,12.26906470038584,2.335330004392387,0.07663927404628258,5.978823128336841,8.533048056383125e-05,1.8440977691499179,1.6496057039274548e-08,0.11114974334196713,4.8722882187196104e-12,0.010024848835424514
0.5291,81.30809784930652,0.8130809784930652,0.00018770131076169058,5.4921647146510075,9.728876166640568,2.319594316953931,0.047639599705133234,4.954575592286502,5.313025287969196e-05,1.5366483139726457,1.0070685451410005e-08,0.09504441679926272,1.7240640391476167e-12,0.00928291997945222
0.5772,84.57119442550089,0.845711944255009,0.00021133574156876087,5.56450887670677,7.6394535347772035,2.300406618862233,0.02646845843094912,4.09880465930601,2.9380941798096646e-05,1.2746987325487038,5.987760931195272e-09,0.08034174804820036,2.0497077283197432e-12,0.008391123311368145
0.6253,87.2714540584075,0.872714540584075,0.00023249397363399646,5.588247323272461,5.924642788603054,2.275636243365251,0.013516866114436355,3.385443846387007,1.5036918722750406e-05,1.054257683466642,2.8008796962093086e-09,0.06735839182532118,5.253050958184359e-13,0.007442616694761098
0.6733,89.50167969617745,0.8950167969617745,0.0002511178454872639,5.572694399836204,4.524879051924666,2.2402640348739675,0.007462730200630149,2.7924647232218227,8.550192269405981e-06,0.8703406193752088,2.002616650239203e-09,0.0561465189446232,0.0,0.006502988006945194
0.7214,91.34148435731849,0.9134148435731849,0.00026729220441727806,5.525755334626357,3.40634560480565,2.174825573204121,0.004870104561314725,2.302148214947045,5.167644352745627e-06,0.7178253991301019,1.0418658096492243e-09,0.04661377457208901,2.4863743420757496e-13,0.0056145468118312435
0.7695,92.85861062053829,0.9285861062053828,0.00028118973293931877,5.454083874835811,2.5692505545824718,2.035156376444817,0.0033970397780992805,1.898085548507165,3.623010268369146e-06,0.5918168052634337,7.719449075491086e-10,0.03859668479662527,1.2192306828084163e-13,0.004801604785591028
0.8176,94.10964438589875,0.9410964438589875,0.00029302962017354304,5.363185123657317,1.8538633248912888,1.9447234789007026,0.0023288209088690322,1.5652717202778743,2.6917328603778696e-06,0.4878927565722042,5.145286855600658e-10,0.031904433308062766,2.1466312672661543e-14,0.004075424385714053
0.8657,95.141342039438,0.95141342039438,0.0003030484289572497,5.2575649957405854,1.2637550448929795,1.8700387144529944,0.0015321366577795536,1.2910066457384595,1.7461470000527104e-06,0.40223698129591245,3.556159376970893e-10,0.026345361586065517,1.072133353242653e-13,0.0034383635439795136
0.9138,95.9922262731802,0.9599222627318019,0.00031148084248086165,5.140896236988804,0.7956209905355266,1.7897255694830982,0.0009395431625252717,1.0649009359661952,8.199681117322495e-07,0.3316455855814776,5.204584827138027e-10,0.021741770212725935,0.0,0.002887125874829877
0.9619,96.69402770865034,0.9669402770865034,0.00031854794604933037,5.016165874723897,0.45042323293990505,1.6824602139896403,0.0005190344194021937,0.8784359515481377,5.864284397078313e-07,0.2734631424860118,7.23412621612841e-11,0.017936521699324193,9.580187552563698e-15,0.002415165707000803
1.01,97.27287430527065,0.9727287430527065,0.00032445093349934396,4.885796801488058,0.28517982267947767,1.4744263626333676,0.0003170490589441809,0.7245657138712165,3.946879603628766e-07,0.22550303334119773,3.5705168570968644e-11,0.014794592622818487,1.2645071012171626e-14,0.002014367144167485
1.0581,97.75029269339295,0.9775029269339295,0.00032936849824858206,4.751749699657577,0.2021312700845508,1.2495251398559304,0.00022107796978102038,0.5976539769047692,2.801806334868552e-07,0.18596813402492374,1.0075996581987214e-10,0.012202009120264467,0.0,0.0016761490443426993
1.1062,98.1440805595098,0.981440805595098,0.00033345657836138975,4.615610748817047,0.1325679118686377,1.0650332048531816,0.00014758621793792607,0.49300512235897,1.789472035637151e-07,0.15337640544454326,4.861172760359767e-11,0.010063533997005117,1.4594105196867675e-15,0.0013921450185563026
1.1543,98.46890808444697,0.9846890808444697,0.0003368494919878024,4.478654091491717,0.07690848231508882,0.9110997164240014,8.572466215975116e-05,0.4067019852323104,1.0590756039971889e-07,0.12650461764446627,2.4219747300507273e-11,0.00829996044355096,0.0,0.0011545829395928388
1.2024,98.73686233142055,0.9873686233142055,0.0003396618024439221,4.341897428148176,0.03551271521024143,0.7795835527756256,3.953583735026528e-05,0.33551452112526425,4.659587037092197e-08,0.1043456352200904,8.073669618921074e-12,0.006845647413335115,3.080727545503567e-16,0.0009564666818923735
1.2505,98.95790545859361,0.9895790545859362,0.0003419904917061549,4.206148585048458,0.009925098350554773,0.662520663670836,1.1567577771907565e-05,0.27678651293115286,8.022965546963779e-09,0.08607083628616335,3.833176358429617e-12,0.005646344557951052,0.0,0.0007916352885347053
1.2986,99.14024921307654,0.9914024921307655,0.000343917185235744,4.072043582737925,0.005411993286284533,0.5493486167431172,5.693755012690243e-06,0.22833027443469675,1.674839241845923e-08,0.07099841090663749,0.0,0.004657294075841093,0.0,0.0006547487954572199
1.3467,99.29066882985194,0.9929066882985194,0.00034551027835264767,3.9400784035820338,0.0039434137475936205,0.45372819610099985,4.279618887574263e-06,0.1883601176550259,6.299977642761598e-09,0.058567068793809365,7.321735522344486e-13,0.00384160460529796,0.0,0.0005412330231506125
1.3948,99.4147564938542,0.994147564938542,0.00034682688438589964,3.8106346805923557,0.0027667080855643665,0.3748075080259614,3.1842298634105297e-06,0.1553899006195551,3.3126755018636338e-09,0.048313630208507354,2.059095178631897e-14,0.0031688674885519963,0.0,0.0004472040792807908
1.4429,99.51712363421571,0.9951712363421571,0.00034791456917701477,3.684000299119281,0.001839133798979095,0.3096555833834907,1.7624044443520647e-06,0.12819284236216866,5.808595884850825e-09,0.039856110851522394,0.0,0.002614008827258736,0.0,0.00036938569988274937
1.491,99.60157330535242,0.9960157330535242,0.00034881286501115824,3.5603868193199535,0.0011248259383237346,0.25585500661445565,1.2435368891546647e-06,0.1057562132381544,1.1956126709403878e-09,0.032879636449108504,0.0,0.0021563543698125717,0.0,0.0003050278556333468
1.5391,99.67124220936891,0.9967124220936892,0.00034955457405290706,3.439943797795951,0.0005948427403437251,0.21141078912457764,6.0458168056427e-07,0.08724714279981614,1.1677383775637316e-09,0.02712463020796107,0.0,0.0017788593246530484,0.0,0.0002518310685095317
